"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"id";"created_time";"from.name";"from.id";"status_type"
"1";"11";"1";"310621318958658_4674267589260654";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"'NOT AT ALL A BAD IDEA'  President Rodrigo Duterte says running for VP in the 2022 elections is ""not at all a bad idea."" Duterte adds there are things he wants to continue after 2022 ""and that would depend on the president I would support."" #PHVote #WeDecide rappler.com/nation";"310621318958658_4674267589260654";"2021-06-28T16:24:41+0000";"Rappler";"310621318958658";"added_photos"
"1";"12";"1";"310621318958658_4674211245932955";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"The Philippines received its first shipment of Moderna's coronavirus vaccine on Sunday, June 27, marking the entry of a fifth shot that will be widely used in the government's immunization drive against COVID-19.  READ: https://www.rappler.com/nation/philippines-first-moderna-vaccine-covid-19-delivery-june-27-2021?utm_source=facebook&utm_medium=social";"310621318958658_4674211245932955";"2021-06-28T16:00:25+0000";"Rappler";"310621318958658";"added_photos"
"1";"13";"1";"310621318958658_4674196145934465";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"The Perlas Spikers are training in Baguio for the Premier Volleyball League";"310621318958658_4674196145934465";"2021-06-28T15:54:09+0000";"Rappler";"310621318958658";"shared_story"
"1";"14";"1";"310621318958658_4674052845948795";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"WATCH: President Rodrigo Duterte was a no-show at the wake and funeral of former president Benigno 'Noynoy' Aquino III. Spokesman Harry Roque says it might be because Duterte wanted to avoid overcrowding during the pandemic.  READ: https://www.rappler.com/nation/duterte-no-show-noynoy-aquino-wake-funeral";"310621318958658_4674052845948795";"2021-06-28T14:58:52+0000";"Rappler";"310621318958658";"added_video"
"1";"15";"1";"310621318958658_4674050989282314";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"WATCH: The Philippines receives its first shipment of 249,600 Moderna's COVID-19 vaccine Sunday, June 27. It is the fifth vaccine brand that will be widely used in the government's vaccination drive against COVID-19.  READ: https://www.rappler.com/nation/philippines-first-moderna-vaccine-covid-19-delivery-june-27-2021";"310621318958658_4674050989282314";"2021-06-28T14:58:05+0000";"Rappler";"310621318958658";"added_video"
"1";"16";"1";"310621318958658_1136648493501777";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"Today on Rappler – the latest news in the Philippines and around the world: - Lacson hits, PNP defends Duterte proposal to arm civilians - Philippines gets its first Moderna vaccine doses - Duterte a no-show at Noynoy Aquino wake, funeral  - Kris to Noynoy Aquino: 'Blessed, privileged to have had you as our brother' - Sarah Geronimo debuts pixie cut https://www.rappler.com/video/daily-wrap/june-28-2021-evening-edition";"310621318958658_1136648493501777";"2021-06-28T14:50:27+0000";"Rappler";"310621318958658";"added_video"
"1";"17";"1";"310621318958658_4674009035953176";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"Alden Richards says 'The World Between Us' might be one of his best teleseryes yet";"310621318958658_4674009035953176";"2021-06-28T14:42:43+0000";"Rappler";"310621318958658";"shared_story"
"1";"18";"1";"310621318958658_4673978505956229";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"LOOK: Recommended quarantine classifications for July 2021. Metro Manila, Rizal and Bulacan to stay under GCQ with restrictions until July 15. rappler.com/covid-19";"310621318958658_4673978505956229";"2021-06-28T14:31:47+0000";"Rappler";"310621318958658";"added_photos"
"1";"19";"1";"310621318958658_4673974919289921";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"Manny Pacquiao intends to shake off ring rust as his title bout against Errol Spence in August will be his first fight in two years.";"310621318958658_4673974919289921";"2021-06-28T14:30:33+0000";"Rappler";"310621318958658";"shared_story"
"1";"20";"1";"310621318958658_350641859777224";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"President Duterte's recorded message to the nation | Monday, June 28  Philippine President Rodrigo Duterte delivers a recorded message aired Monday night, June 28. Watch Duterte's previous speeches: https://www.rappler.com/nation/video-philippine-president-duterte-public-addresses-speeches-january-june-2021";"310621318958658_350641859777224";"2021-06-28T14:09:30+0000";"Rappler";"310621318958658";"added_video"
"1";"21";"1";"310621318958658_542392817124881";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"WATCH: For the family of Duterte’s drug war victims, justice has always been elusive. But after an ICC prosecutor requested for a formal probe on the President’s bloody drug war, a mother whose son was killed in a police operation in 2017 says she has become more hopeful now.  Related story: https://bit.ly/2U6S7Pd";"310621318958658_542392817124881";"2021-06-28T13:30:34+0000";"Rappler";"310621318958658";"added_video"
"1";"22";"1";"310621318958658_4673762272644519";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"State auditors tell Comelec to demand from the concerned poll body officers the immediate liquidation of outstanding cash advances which are already overdue.";"310621318958658_4673762272644519";"2021-06-28T13:10:39+0000";"Rappler";"310621318958658";"shared_story"
"1";"23";"1";"310621318958658_4673750122645734";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"WATCH: For the family of Duterte’s drug war victims, justice has always been elusive. But after an ICC prosecutor requested for a formal probe on the President’s bloody drug war, a mother whose son was killed in a police operation in 2017 says she has become more hopeful now.  Related story: https://bit.ly/2U6S7Pd";"310621318958658_4673750122645734";"2021-06-28T13:05:21+0000";"Rappler";"310621318958658";"mobile_status_update"
"1";"24";"1";"310621318958658_4673731079314305";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"Senate President Tito Sotto when asked if the death of the late former pres Noynoy Aquino would benefit a political group: God's will be done. FVR, Erap, GMA, PRRD all won with no one dying. | via Mara Cepeda/Rappler #PHVote #WeDecide";"310621318958658_4673731079314305";"2021-06-28T12:57:07+0000";"Rappler";"310621318958658";"added_photos"
"1";"25";"1";"310621318958658_4673605865993493";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"LOOK: Tyler, The Creator, performs during the BET Awards at the Microsoft theatre in Los Angeles, California on June 27, 2021. Photo by Mario Anzuoni/Reuters rappler.com/entertainment";"310621318958658_4673605865993493";"2021-06-28T12:01:20+0000";"Rappler";"310621318958658";"added_photos"
"1";"26";"1";"310621318958658_4673601082660638";"data";"data.*";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"You can be a volunteer fact checker by signing up to be a mover: rplr.co/moveph #CourageOn #FactsMatterPH";"310621318958658_4673601082660638";"2021-06-28T11:59:01+0000";"Rappler";"310621318958658";"added_photos"
"1";"27";"1";"310621318958658";"offcut";"";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"28";"1";"310621318958658";"headers";"";"fetched (200)";"2021-07-28 18:31:12.380378";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"29";"1";"310621318958658_4673590815994998";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Taguig LGU suspends Sinovac vaccinations until further notice as the Certificate of Analysis, a necessary document for the delivered Sinovac doses, has yet to be released. | via Dwight de Leon/Rappler";"310621318958658_4673590815994998";"2021-06-28T11:54:12+0000";"Rappler";"310621318958658";"added_photos"
"1";"30";"1";"310621318958658_4673565339330879";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"WATCH: A video of a nurse improperly administering a COVID-19 vaccine in Makati City has gone viral. Makati Mayor Abby Binay has since clarified that it was just ‘human error’ on the part of the volunteer nurse.   Read more: https://bit.ly/3A8QFMq";"310621318958658_4673565339330879";"2021-06-28T11:42:37+0000";"Rappler";"310621318958658";"added_video"
"1";"31";"1";"310621318958658_4673542595999820";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"LOOK: Protesters display the Estelada flag (Catalan pro-independence flag) during a protest by the separatist Committee for the Defense of the Republic against King Felipe VI visit at the Mobile World Congress inaugural dinner in Barcelona, Spain on June 27. Photo by Albert Gea/Reuters";"310621318958658_4673542595999820";"2021-06-28T11:31:19+0000";"Rappler";"310621318958658";"added_photos"
"1";"32";"1";"310621318958658_4673521446001935";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Charcoal? Popcorn? Beer? What unusual ingredients have you used in your kitchen experiments?  Tell us in the comments section below!  Catch us LIVE in the next episode of #Kitchen143 with Momma 'N Manila Michelle Aventajado. We’re roasting something special for you. 😉☕🥓";"310621318958658_4673521446001935";"2021-06-28T11:20:34+0000";"Rappler";"310621318958658";"added_photos"
"1";"33";"1";"310621318958658_4673456256008454";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"WATCH: As President Rodrigo Duterte nears his last year in office, Pulse Asia’s Ana Tabunda explains why the president remains popular among the urban poor, despite a drug war that puts them in its crosshairs. #QuoteUnquote   https://bit.ly/3hbVaNQ";"310621318958658_4673456256008454";"2021-06-28T10:51:17+0000";"Rappler";"310621318958658";"added_video"
"1";"34";"1";"310621318958658_4673447159342697";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Despite internal wars among President Rodrigo Duterte’s allies, he remains strong and ‘highly regarded,’ says Ana Tabunda of Pulse Asia.  Learn more in this Rappler Talk episode with Pia Ranada: youtu.be/6tH9edwP-Lc";"310621318958658_4673447159342697";"2021-06-28T10:45:44+0000";"Rappler";"310621318958658";"added_photos"
"1";"35";"1";"310621318958658_4673439182676828";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"LOOK: People celebrate at the Washington Square Park during the Queer Liberation March in New York City on June 27, 2021. Photo by Eduardo Munoz/Reuters rappler.com/lgbtq";"310621318958658_4673439182676828";"2021-06-28T10:41:20+0000";"Rappler";"310621318958658";"added_photos"
"1";"36";"1";"310621318958658_4673418696012210";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Behind the most successful consumer devices lie decades and decades of research and development.";"310621318958658_4673418696012210";"2021-06-28T10:30:57+0000";"Rappler";"310621318958658";"shared_story"
"1";"37";"1";"310621318958658_4673398322680914";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"LOOK: A view of the partially collapsed residential building in Surfside, Miami Beach, Florida, as emergency crews continue search and rescue operations for survivors on June 27, 2021. Photo by Marco Bello/Reuters rappler.com/world";"310621318958658_4673398322680914";"2021-06-28T10:20:49+0000";"Rappler";"310621318958658";"added_photos"
"1";"38";"1";"310621318958658_4673381222682624";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Avion School co-founder Victor Rivera aims to bridge the gap between education and employment in Philippine tech. #Hustle #HustleEveryday";"310621318958658_4673381222682624";"2021-06-28T10:11:32+0000";"Rappler";"310621318958658";"shared_story"
"1";"39";"1";"310621318958658_224471886166290";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Rappler's Pia Ranada talks to Pulse Asia executive director Ana Tabunda on what Duterte's popularity means for his last year in office. https://www.rappler.com/nation/interview-ana-tabunda-duterte-popularity-last-year-presidency";"310621318958658_224471886166290";"2021-06-28T10:00:21+0000";"Rappler";"310621318958658";"added_video"
"1";"40";"1";"310621318958658_4673261802694566";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"The Philippines' coronavirus cases surpassed 1.4 million, after the Department of Health reported over 5,000 new cases on Monday, June 28.";"310621318958658_4673261802694566";"2021-06-28T09:07:03+0000";"Rappler";"310621318958658";"shared_story"
"1";"41";"1";"310621318958658_4673249152695831";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"2 DAYS LEFT BEFORE APPLICATIONS CLOSE! 📣  Rappler’s MovePH is launching local and international fellowships aimed at equipping journalists with skills and knowledge to understand disinformation.  Deadline for applications is on June 30, 2021.  APPLY HERE: https://www.rappler.com/moveph/applications-philippines-international-fellowship-programs-2021";"310621318958658_4673249152695831";"2021-06-28T09:00:33+0000";"Rappler";"310621318958658";"added_photos"
"1";"42";"1";"310621318958658_4673240176030062";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"The Philippine peso closed at P48.645 against the US dollar on Monday, June 28, 2021. rappler.com/business";"310621318958658_4673240176030062";"2021-06-28T08:55:44+0000";"Rappler";"310621318958658";"added_photos"
"1";"43";"1";"310621318958658_4673207419366671";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Sea Breeze 2021 will last two weeks and involve about 5,000 military personnel from NATO and other allies, and around 30 ships and 40 aircraft.";"310621318958658_4673207419366671";"2021-06-28T08:40:09+0000";"Rappler";"310621318958658";"shared_story"
"1";"44";"1";"310621318958658_4673162369371176";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Not yet registered? Our national heroes can guide you! 🇵🇭  LOOK: Here’s another poster released by COMELEC to promote voter education. Comelec launched magparehistroka.com, an interactive website featuring Philippines’ national heroes.  https://www.rappler.com/nation/elections/magparehistro-ka-website-philippine-heroes-guide-voter-registration-2022-polls";"310621318958658_4673162369371176";"2021-06-28T08:16:07+0000";"Rappler";"310621318958658";"added_photos"
"1";"45";"1";"310621318958658_4673150122705734";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"BREAKING. COVID-19 cases in the Philippines breach 1,403,000 on Monday, June 28, as DOH reports 5,604 new cases. Active cases are now at 52,029.  Total recoveries reach 1,327,103 as DOH records 6,154 new recoveries. The death toll is now at 24,456 with 84 new deaths.  COVID-19 updates: rplr.co/covid19june2021";"310621318958658_4673150122705734";"2021-06-28T08:09:47+0000";"Rappler";"310621318958658";"added_photos"
"1";"46";"1";"310621318958658_4673114376042642";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Rappler is on Viber!  Join our Viber Community by scanning the QR code or by visiting vb.me/rapplercommunity.";"310621318958658_4673114376042642";"2021-06-28T07:50:49+0000";"Rappler";"310621318958658";"added_photos"
"1";"47";"1";"310621318958658_4673074119380001";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"We’re now 1 MILLION STRONG on YouTube! 🎉  THANK YOU for holding the line with us. 🧡  Subscribe here for the latest news and videos: https://www.youtube.com/rappler #CourageON #HoldTheLine";"310621318958658_4673074119380001";"2021-06-28T07:30:22+0000";"Rappler";"310621318958658";"added_photos"
"1";"48";"1";"310621318958658_4673061509381262";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Presidential Spokesperson Harry Roque's guess? President Duterte could be trying to avoid overcrowding due to COVID-19.";"310621318958658_4673061509381262";"2021-06-28T07:23:45+0000";"Rappler";"310621318958658";"shared_story"
"1";"49";"1";"310621318958658_4672997952720951";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"The registry will contain separate records for both cash and non-cash coco levy assets. It will also classify the assets declared to belong to the government and those still subject of litigation.";"310621318958658_4672997952720951";"2021-06-28T06:49:44+0000";"Rappler";"310621318958658";"shared_story"
"1";"50";"1";"310621318958658_4672953059392107";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"It's Sarah's shortest haircut yet! 💇🏻‍♀️🔥😍";"310621318958658_4672953059392107";"2021-06-28T06:23:52+0000";"Rappler";"310621318958658";"shared_story"
"1";"51";"1";"310621318958658_4672925089394904";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Mayor Abby Binay confirmed the botched vaccination took place in one of the inoculation sites in Makati, adding it was simply human error ""that was immediately corrected.""  ""Maawa naman kayo sa nurse na nagkusang loob na mag-volunteer ng kanyang oras para lamang mapabilis ang pagbabakuna sa ating mga residente,"" Binay said.  ""Nabakunahan po iyong taong nasa video. Naintindihan po niya ang nangyari at siya mismo ang nagsabi na huwag tanggalin ang nurse. We ask simply for the public’s understanding,"" she added.  READ: https://www.rappler.com/nation/doh-probes-protocol-breach-viral-video-botched-vaccination";"310621318958658_4672925089394904";"2021-06-28T06:07:44+0000";"Rappler";"310621318958658";"added_photos"
"1";"52";"1";"310621318958658_4672893639398049";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Octa Research says while cases in Metro Manila have gone down, the threat of COVID-19 is still present.";"310621318958658_4672893639398049";"2021-06-28T05:49:39+0000";"Rappler";"310621318958658";"shared_story"
"1";"53";"1";"310621318958658_4672878532732893";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"Some citizens report mishaps and long lines, while others post about their smooth and quick vaccination. How’s the vaccination program in your LGU? Share your experience with us!  MORE UPDATES: https://www.rappler.com/nation/covid-19-pandemic-latest-situation-in-the-philippines-june-2021";"310621318958658_4672878532732893";"2021-06-28T05:41:21+0000";"Rappler";"310621318958658";"added_photos"
"1";"54";"1";"310621318958658";"offcut";"";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"55";"1";"310621318958658";"headers";"";"fetched (200)";"2021-07-28 18:31:13.039178";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"56";"1";"310621318958658_4395324410491968";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"Duterte’s crime against humanity: Rendering justice through the ICC  Exactly what does the communication against Duterte allege and why is an investigation by the ICC Prosecutor in order? What role do human rights advocates, social movements, and civil society organizations play in ensuring that Duterte is prosecuted and punished?  We try to answer these questions in this webinar on Monday, June 28, organized by Movement Against Tyranny, Rappler's MovePH, Rise Up for Life and Rights, Free Leila de Lima Movement, and Karapatan Alliance for the Advancement of People's Rights.";"310621318958658_4395324410491968";"2021-06-28T05:08:18+0000";"Rappler";"310621318958658";"added_video"
"1";"57";"1";"310621318958658_4672809759406437";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"Accenture in the Philippines managing director and innovation lead Arvin Yason shares his advice on how companies can continue to be successful today and in the future. #BrandRap  Watch the full roundtable discussion: https://www.rappler.com/brandrap/roundtable-discussion-accenture-gcash-address-technology-innovation";"310621318958658_4672809759406437";"2021-06-28T05:00:35+0000";"Rappler";"310621318958658";"added_photos"
"1";"58";"1";"310621318958658_4672746866079393";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"Australia's exports are booming, consumer and business confidence are high, and employment has beaten all expectations.";"310621318958658_4672746866079393";"2021-06-28T04:25:32+0000";"Rappler";"310621318958658";"shared_story"
"1";"59";"1";"310621318958658_4672735896080490";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"The official music video for 'MAPA (Band Version)' sees all members of SB19 and Ben&Ben performing together at the newly-renovated Manila Metropolitan Theater.";"310621318958658_4672735896080490";"2021-06-28T04:19:24+0000";"Rappler";"310621318958658";"shared_story"
"1";"60";"1";"310621318958658_4672723782748368";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"Makati Mayor Abby Binay asks for understanding over viral video of a volunteer nurse who failed to properly administer the COVID-19 vaccine to an individual.   She says incident happened on June 25 and the person got the right vaccine next day.   ""We acknowledge the video,"" says Binay. ""It was human error on the part of the volunteer nurse… that was immediately corrected. This happened on June 25 and June 26 bumalik po siya sa aming tanggapan.   Binigyan ho siya kagaad ng bakuna. We simply ask for understanding from the public."" | via Mara Cepeda/Rappler  WATCH: youtu.be/2e6QIaYicic";"310621318958658_4672723782748368";"2021-06-28T04:13:11+0000";"Rappler";"310621318958658";"added_photos"
"1";"61";"1";"310621318958658_537281274074220";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"Harry Roque press briefing | Monday, June 28  Presidential Spokesperson Harry Roque holds a virtual press briefing on Monday, June 28.";"310621318958658_537281274074220";"2021-06-28T04:02:27+0000";"Rappler";"310621318958658";"added_video"
"1";"62";"1";"310621318958658_4672692032751543";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"We want to hear from you! 📣  The Rappler Room is a platform for Filipinos to share leads, as well as interesting and viral posts and photos that they think should get more attention from the public.  Join us at rplr.co/TheRapplerRoom! 🧡 ✨";"310621318958658_4672692032751543";"2021-06-28T03:55:47+0000";"Rappler";"310621318958658";"added_photos"
"1";"63";"1";"310621318958658_4672663532754393";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"""Hindi puwedeng puro puso lang. Kaya maraming nasasaktan sa pag-ibig; puro passion – hindi naman tayo mapapakain ng iyan lang."" #PHVote #WeDecide   #Opinyon ni John Leo C. Algo.";"310621318958658_4672663532754393";"2021-06-28T03:38:38+0000";"Rappler";"310621318958658";"shared_story"
"1";"64";"1";"310621318958658_491916871877811";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"PNP chief Guillermo Eleazar press briefing | Monday, June 28  Philippine National Police chief Guillermo Eleazar holds a press briefing on Monday, June 28.";"310621318958658_491916871877811";"2021-06-28T02:32:54+0000";"Rappler";"310621318958658";"added_video"
"1";"65";"1";"310621318958658_4672379226116157";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"Google's password feature for the My Activity page can help keep your history safer on shared devices. Here's how to turn it on.";"310621318958658_4672379226116157";"2021-06-28T01:01:08+0000";"Rappler";"310621318958658";"shared_story"
"1";"66";"1";"310621318958658_4672222049465208";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"The National Historical Commission of the Philippines has designated the official residence of the Philippine Ambassador to the United States in Washington, DC as a historical landmark.  READ: https://www.rappler.com/nation/home-philippines-ambassador-united-states-named-historical-site?utm_source=facebook&utm_medium=social";"310621318958658_4672222049465208";"2021-06-27T23:30:41+0000";"Rappler";"310621318958658";"added_photos"
"1";"67";"1";"310621318958658_4672221722798574";"data";"data.*";"fetched (200)";"2021-07-28 18:31:13.625215";"Facebook:/<page-id>/posts";"";"Don’t regret the next six years. Register now, vote in 2022. #PHVote #WeDecide  More updates here: rplr.co/elections";"310621318958658_4672221722798574";"2021-06-27T23:30:30+0000";"Rappler";"310621318958658";"added_photos"
